,coadd_object_id,ra,dec,z,err_z,flag_des,survey,flag_survey,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,mag_auto_z_dered,mag_auto_y_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i,magerr_auto_z,magerr_auto_y
2683,958124476,335.247841,0.432782,0.3011,99.0,3,VVDS,3.0,21.18549156188965,20.321426391601562,20.01047134399414,19.793312072753906,19.88896369934082,0.01689279079437256,0.010266750119626522,0.011529226787388325,0.01856520026922226,0.07828417420387268
4231,956426116,334.234742,0.534975,0.7715,99.0,3,VVDS,3.0,23.53464126586914,22.412405014038086,21.578964233398438,21.196931838989258,21.277748107910156,0.09214106947183609,0.043976083397865295,0.0315844751894474,0.04707735404372215,0.1815456598997116
4414,955485809,334.107912,0.144049,0.7057,99.0,4,VVDS,4.0,24.241727828979492,21.870038986206055,20.829580307006836,20.356706619262695,20.27790069580078,0.2875869572162628,0.04188352823257446,0.02581533044576645,0.029141848906874657,0.11163906753063202
2985,1278936748,36.697079,-4.446444,0.8647,99.0,4,VVDS,4.0,23.526269912719727,23.162038803100586,22.47087287902832,22.339019775390625,22.58531379699707,0.08038646727800369,0.07313196361064911,0.07221713662147522,0.1252482831478119,0.4086464047431946
3045,1278935106,36.722096,-4.428956,0.2658,99.0,4,VVDS,4.0,21.913551330566406,20.485511779785156,20.029773712158203,19.76426124572754,19.656038284301758,0.02618989162147045,0.008987599983811378,0.009550894610583782,0.01718449592590332,0.033713795244693756
3867,954044362,333.687859,0.235681,0.3704,99.0,4,VVDS,4.0,21.415239334106445,20.445232391357422,20.12985610961914,19.87744903564453,20.03612518310547,0.01984894648194313,0.01112393569201231,0.012970230542123318,0.018580147996544838,0.06893014162778854
5963,1278905028,36.477032,-4.092905,0.6611,99.0,3,VVDS,3.0,22.002212524414062,20.921937942504883,20.375093460083008,20.117626190185547,20.184261322021484,0.039338383823633194,0.01708247885107994,0.0181222315877676,0.02777206152677536,0.07263142615556717
622,955758034,334.432524,0.015684,0.1992,99.0,3,VVDS,3.0,22.105693817138672,21.519071578979492,21.237024307250977,21.13418197631836,21.03961944580078,0.033715810626745224,0.02604769356548786,0.029555678367614746,0.05183447152376175,0.19562672078609467
496,955032435,333.896017,0.661442,0.3183,99.0,4,VVDS,4.0,21.935272216796875,21.296083450317383,21.16082763671875,20.884756088256836,20.946178436279297,0.021668821573257446,0.016487788408994675,0.02241814136505127,0.03303094580769539,0.12474450469017029
2094,954051637,333.451545,0.162082,0.1826,99.0,4,VVDS,4.0,20.479238510131836,19.39461326599121,19.0163631439209,18.742624282836914,18.649484634399414,0.008438232354819775,0.003984740003943443,0.00467953784391284,0.006947671063244343,0.019495459273457527
2927,1278944725,36.538055,-4.531857,1.4674,99.0,4,VVDS,4.0,22.771806716918945,22.56358528137207,22.36063575744629,22.14381980895996,22.38924789428711,0.04847949370741844,0.05059600993990898,0.07549027353525162,0.12489858269691467,0.4294716417789459
1397,954353442,333.680208,-0.443073,0.298,99.0,4,VVDS,4.0,22.333534240722656,21.628524780273438,21.481168746948242,21.329856872558594,21.348590850830078,0.03626427426934242,0.024064352735877037,0.03231332451105118,0.05189195275306702,0.1865101158618927
1339,955871493,333.951988,-0.41117,0.5313,99.0,3,VVDS,3.0,24.25078773498535,22.632984161376953,21.845932006835938,21.452346801757812,21.591257095336914,0.21286024153232574,0.0623551644384861,0.04626563563942909,0.055365677922964096,0.21759410202503204
1618,958201041,334.61011,-0.278419,0.0926,99.0,4,VVDS,4.0,22.25398826599121,21.964488983154297,21.61274528503418,21.53550910949707,21.325237274169922,0.03821184113621712,0.03617749363183975,0.03903164342045784,0.06427620351314545,0.2066371738910675
3393,1278912835,37.039069,-4.178553,0.2072,99.0,4,VVDS,4.0,21.400793075561523,20.381797790527344,19.929964065551758,19.65966033935547,19.55398941040039,0.01819694973528385,0.008569024503231049,0.009961188770830631,0.016159912571310997,0.03729306533932686
3547,955761882,334.290636,-0.02599,0.6718,99.0,3,VVDS,3.0,23.62671661376953,22.06653594970703,21.058412551879883,20.57037353515625,20.443727493286133,0.16642528772354126,0.053566593676805496,0.03212537616491318,0.03685086965560913,0.12217151373624802
2886,1278937595,37.014906,-4.457065,0.6718,99.0,4,VVDS,4.0,23.468210220336914,22.06951332092285,21.33087730407715,21.151884078979492,20.89655113220215,0.11208552122116089,0.04003669321537018,0.03647070750594139,0.06334984302520752,0.11825978010892868
3437,1278936810,36.467276,-4.448161,0.8888,99.0,3,VVDS,3.0,22.824207305908203,22.037494659423828,21.260461807250977,21.021160125732422,20.81610107421875,0.06638316810131073,0.041686370968818665,0.036280557513237,0.05776956304907799,0.1265520304441452
4890,1278935972,36.757093,-4.437721,0.2845,99.0,4,VVDS,4.0,23.366548538208008,22.667142868041992,22.673114776611328,22.50501823425293,22.461383819580078,0.07528240978717804,0.051782820373773575,0.08954381197690964,0.14883865416049957,0.39168500900268555
6315,953839753,333.90359,1.198376,0.8381,99.0,3,VVDS,3.0,22.439586639404297,21.62165641784668,20.797849655151367,20.371807098388672,20.275569915771484,0.05601855739951134,0.03698812052607536,0.02626241184771061,0.03427533432841301,0.11091362684965134
2163,954054325,333.604637,0.136936,0.3076,99.0,3,VVDS,3.0,21.098148345947266,20.157909393310547,19.753040313720703,19.448514938354492,19.354900360107422,0.012169654481112957,0.006721808575093746,0.007177105639129877,0.010201684199273586,0.030425893142819405
2716,1279102769,36.821272,-4.627094,0.4532,99.0,4,VVDS,4.0,23.212879180908203,22.466665267944336,22.22157096862793,22.017799377441406,22.353336334228516,0.058407146483659744,0.03934570029377937,0.055117130279541016,0.08674128353595734,0.31143245100975037
2549,956414807,334.075738,0.64722,0.2783,99.0,3,VVDS,3.0,22.070941925048828,21.520002365112305,21.27816390991211,21.1843204498291,21.23529815673828,0.039575252681970596,0.032360710203647614,0.041045933961868286,0.08016929775476456,0.24146796762943268
1056,956244727,334.311176,1.04779,0.4144,99.0,3,VVDS,3.0,23.026565551757812,22.170059204101562,22.0697078704834,21.879045486450195,22.127573013305664,0.07109955698251724,0.04132997989654541,0.05711212754249573,0.09258295595645905,0.33905717730522156
1215,960362108,335.370677,-0.017226,0.8271,99.0,3,VVDS,3.0,24.5970458984375,22.92959213256836,22.03894805908203,21.43492317199707,21.261783599853516,0.2798617482185364,0.07894377410411835,0.05325375869870186,0.05860469117760658,0.18111009895801544
1158,1394563685,53.276456,-27.745729,0.5438,99.0,3,VVDS,3.0,23.769874572753906,22.800661087036133,22.671096801757812,22.58506202697754,23.324878692626953,0.10362139344215393,0.05493250861763954,0.09235721826553345,0.14864422380924225,1.3568834066390991
1883,958096433,334.864692,0.707907,0.4639,99.0,4,VVDS,4.0,20.805814743041992,20.24208641052246,20.126253128051758,19.98954963684082,19.86553192138672,0.010709774680435658,0.008481812663376331,0.012297392822802067,0.020105483010411263,0.08440621942281723
3918,1394575769,53.077756,-27.86933,0.7606,99.0,4,VVDS,4.0,24.428171157836914,23.11221694946289,22.040363311767578,21.617265701293945,21.213359832763672,0.17715886235237122,0.06874969601631165,0.051922015845775604,0.05787978321313858,0.1564173847436905
6233,955789042,334.268015,-0.316981,0.5321,99.0,4,VVDS,4.0,23.130840301513672,22.432462692260742,21.990861892700195,22.005672454833984,21.744121551513672,0.08266658335924149,0.05400614067912102,0.05429728701710701,0.1125781461596489,0.2930489182472229
6112,958186714,335.06846,-0.140817,0.9086,99.0,3,VVDS,3.0,23.182987213134766,22.172042846679688,21.333772659301758,20.904085159301758,21.18242645263672,0.09125494956970215,0.04656560719013214,0.032253630459308624,0.03786307945847511,0.2085057646036148
3308,1278931654,36.510981,-4.387796,0.795,99.0,3,VVDS,3.0,24.90121078491211,23.689483642578125,22.544864654541016,22.06360626220703,22.288555145263672,0.28957611322402954,0.11999616026878357,0.0698511153459549,0.08709903806447983,0.3484402894973755
1225,960364891,335.42487,-0.044101,0.2524,99.0,3,VVDS,3.0,21.481842041015625,20.33448028564453,19.90624237060547,19.635698318481445,19.588314056396484,0.023346254602074623,0.010437091812491417,0.010698462836444378,0.01560781430453062,0.058826059103012085
4352,955058665,333.626289,0.414973,0.4487,99.0,3,VVDS,3.0,23.09563636779785,22.16959571838379,21.938720703125,21.73697280883789,22.279478073120117,0.06701988726854324,0.0390932597219944,0.04569733142852783,0.0699511244893074,0.4441768527030945
706,955022773,333.876158,0.749436,0.7021,99.0,4,VVDS,4.0,23.347381591796875,21.89000701904297,21.08171272277832,20.84272575378418,20.930795669555664,0.07313244044780731,0.02559705637395382,0.01871352642774582,0.029252516105771065,0.10655961185693741
5234,1278949237,36.362535,-4.581798,0.8639,99.0,3,VVDS,3.0,23.497411727905273,23.24346351623535,22.701570510864258,22.62616729736328,22.64520263671875,0.08999385684728622,0.09254494309425354,0.09540341049432755,0.16637945175170898,0.4259535074234009
1741,958129023,334.684186,0.389515,0.5799,99.0,3,VVDS,3.0,22.46390151977539,22.12818717956543,21.357236862182617,21.188886642456055,21.0173282623291,0.061066485941410065,0.05686366185545921,0.04129974544048309,0.06772477179765701,0.2391798347234726
5360,1279107615,37.04486,-4.692303,0.6103,99.0,3,VVDS,3.0,23.036447525024414,22.293521881103516,21.88490104675293,21.33646011352539,20.329364776611328,0.10762867331504822,0.06577194482088089,0.08149844408035278,0.09130431711673737,0.09023996442556381
5620,1278946436,36.649502,-4.550764,0.8982,99.0,4,VVDS,4.0,99.0,24.261192321777344,23.05672836303711,22.394479751586914,22.392059326171875,99.0,0.16838911175727844,0.09377297759056091,0.11090600490570068,0.31218421459198
4448,958075316,335.230058,0.909182,0.5635,99.0,3,VVDS,3.0,21.972042083740234,21.112985610961914,20.843040466308594,20.627527236938477,20.99884605407715,0.0332326777279377,0.019611282274127007,0.023989707231521606,0.03632638230919838,0.1995036005973816
1119,1394557810,53.249786,-27.686112,0.3824,99.0,4,VVDS,4.0,22.890125274658203,22.019338607788086,21.950111389160156,21.922746658325195,21.338842391967773,0.04194634407758713,0.02424541674554348,0.04528417810797691,0.07293285429477692,0.1702536791563034
3973,958125173,334.732001,0.425858,0.3348,99.0,3,VVDS,3.0,21.610549926757812,20.11580467224121,19.615570068359375,19.30335807800293,19.25327491760254,0.020693257451057434,0.007274288684129715,0.006860078778117895,0.010819830000400543,0.035366881638765335
3065,1279101797,36.521375,-4.635517,0.5621,99.0,4,VVDS,4.0,22.644071578979492,21.82354736328125,21.599916458129883,21.409536361694336,21.306041717529297,0.040186282247304916,0.024298448115587234,0.03690134361386299,0.058366429060697556,0.14045681059360504
3159,1273500590,36.291119,-4.495549,1.0391,99.0,4,VVDS,4.0,23.526840209960938,22.691247940063477,22.01832389831543,21.58592414855957,21.42142677307129,0.10096431523561478,0.0592816062271595,0.055989041924476624,0.06862249225378036,0.16349488496780396
2399,957415875,335.060713,1.145088,0.4631,99.0,4,VVDS,4.0,22.23691749572754,21.45570945739746,21.289077758789062,21.040063858032227,21.02602195739746,0.034167997539043427,0.020535215735435486,0.029755111783742905,0.04471762105822563,0.13414345681667328
2276,958141539,335.125876,0.289291,0.6727,99.0,4,VVDS,4.0,22.702922821044922,21.891679763793945,21.4488525390625,21.33709716796875,21.220746994018555,0.05514634773135185,0.032674290239810944,0.03531821817159653,0.06317664682865143,0.1963580697774887
1079,956249274,334.48043,0.993577,0.6609,99.0,4,VVDS,4.0,21.946044921875,20.163053512573242,19.1894474029541,18.785480499267578,18.621601104736328,0.06633394211530685,0.016808966174721718,0.01056020986288786,0.014626739546656609,0.038460634648799896
747,954049927,333.73158,0.180988,0.4943,99.0,3,VVDS,3.0,23.275575637817383,21.605321884155273,20.86675262451172,20.400081634521484,20.20698356628418,0.09959029406309128,0.028642071411013603,0.022846100851893425,0.026464495807886124,0.07947257906198502
5558,1278942537,36.779347,-4.50836,0.145,99.0,4,VVDS,4.0,22.232986450195312,21.790725708007812,21.534317016601562,21.584190368652344,22.002107620239258,0.027883239090442657,0.024259813129901886,0.03462018817663193,0.06552564352750778,0.246413454413414
2678,1279114682,36.650094,-4.769866,0.8825,99.0,3,VVDS,3.0,24.61809539794922,23.946386337280273,22.960391998291016,22.900976181030273,22.72821044921875,0.16706079244613647,0.1283651739358902,0.08835975080728531,0.15692774951457977,0.3680983781814575
23,1278901670,36.529195,-4.051856,0.9839,99.0,3,VVDS,3.0,23.879167556762695,23.067317962646484,21.97684669494629,21.503093719482422,21.52478790283203,0.1255102902650833,0.07565983384847641,0.047954246401786804,0.07139192521572113,0.16850987076759338
2801,1279103407,36.545269,-4.640607,0.6204,99.0,3,VVDS,3.0,23.842527389526367,22.469518661499023,21.96839141845703,21.50596809387207,20.968690872192383,0.13779255747795105,0.05226803943514824,0.05763015151023865,0.07102693617343903,0.11786391586065292
217,958101319,334.676982,0.659722,0.5634,99.0,3,VVDS,3.0,21.632164001464844,20.79660415649414,20.450538635253906,20.2863712310791,20.127573013305664,0.02262115105986595,0.014130775816738605,0.015740811824798584,0.02635360322892666,0.0737771987915039
1782,958109268,334.949759,0.582768,0.3206,99.0,3,VVDS,3.0,21.5767765045166,20.82015037536621,20.515832901000977,20.267135620117188,20.27776527404785,0.02084166370332241,0.014262787066400051,0.016526339575648308,0.026513351127505302,0.09243207424879074
752,958059614,334.995847,1.061603,0.4479,99.0,4,VVDS,4.0,22.229141235351562,21.309341430664062,20.98274803161621,20.740947723388672,20.724626541137695,0.03817620500922203,0.021845323964953423,0.026121748611330986,0.03955854848027229,0.14306208491325378
6333,1394565577,52.939979,-27.771028,0.2471,99.0,4,VVDS,4.0,20.45170021057129,19.11461639404297,18.66707992553711,18.363245010375977,18.311321258544922,0.009616059251129627,0.003748066956177354,0.004446221515536308,0.0058510685339570045,0.023176521062850952
6212,955788205,334.433911,-0.30862,0.5946,99.0,3,VVDS,3.0,22.236419677734375,21.53534698486328,21.322193145751953,21.31424903869629,21.159631729125977,0.030699150636792183,0.020084230229258537,0.024659710004925728,0.05148564651608467,0.14148575067520142
5040,1278951046,36.426108,-4.60569,0.2039,99.0,3,VVDS,3.0,23.270055770874023,22.570356369018555,22.461809158325195,22.39229393005371,21.897092819213867,0.06859271973371506,0.05031560733914375,0.07829110324382782,0.14980068802833557,0.23599691689014435
4104,955472962,334.435978,0.280465,0.8796,99.0,3,VVDS,3.0,25.215776443481445,23.37459373474121,22.28247833251953,21.63905906677246,21.779239654541016,0.3917177617549896,0.09434746950864792,0.05240783840417862,0.05570905655622482,0.22198818624019623
5840,1278933584,36.561518,-4.411192,0.2104,99.0,4,VVDS,4.0,20.99570655822754,20.431930541992188,20.20092010498047,20.12141227722168,20.170072555541992,0.011594623327255249,0.00855771079659462,0.011936826631426811,0.024168623611330986,0.06181776151061058
1539,955872766,333.955659,-0.427833,0.7291,99.0,4,VVDS,4.0,22.635438919067383,21.239686965942383,20.203369140625,19.682222366333008,19.7620906829834,0.0985332578420639,0.034772779792547226,0.020115574821829796,0.023366278037428856,0.09311044961214066
5121,1278940035,36.598351,-4.484126,0.286,99.0,3,VVDS,3.0,22.65091323852539,21.877391815185547,21.857059478759766,21.805782318115234,22.233673095703125,0.055396273732185364,0.03473136946558952,0.05772470682859421,0.10878019779920578,0.4159736633300781
932,958156388,335.171123,0.151004,0.88,99.0,3,VVDS,3.0,25.385177612304688,23.048128128051758,21.955364227294922,21.19415855407715,20.675065994262695,0.6411165595054626,0.0960586741566658,0.055966075509786606,0.05466051772236824,0.11138866096735
4358,955474992,333.969053,0.258553,0.6365,99.0,4,VVDS,4.0,22.052881240844727,21.5589542388916,21.336904525756836,21.266902923583984,20.16189193725586,0.04542803019285202,0.03860202431678772,0.04772813245654106,0.08666063100099564,0.09569451957941055
756,958060129,334.998474,1.05738,0.861,99.0,3,VVDS,3.0,23.562850952148438,22.659698486328125,21.833805084228516,21.617687225341797,21.90319061279297,0.09946826100349426,0.057715680450201035,0.04378921538591385,0.06794022768735886,0.3243006765842438
4867,1278914878,36.830758,-4.198929,0.6807,99.0,3,VVDS,3.0,25.380916595458984,23.372007369995117,22.41158676147461,22.082042694091797,21.752885818481445,0.5356062054634094,0.10458643734455109,0.07892581820487976,0.11935178190469742,0.25070294737815857
3792,960202580,335.407627,0.970469,0.2841,99.0,4,VVDS,4.0,21.261816024780273,20.65206527709961,20.397733688354492,20.249282836914062,20.227338790893555,0.0201531071215868,0.014260077849030495,0.017642192542552948,0.031204814091324806,0.11402393877506256
1253,958197708,334.968822,-0.246835,0.6112,99.0,4,VVDS,4.0,23.716209411621094,21.828222274780273,20.968040466308594,20.597869873046875,20.63555335998535,0.12050354480743408,0.02978568896651268,0.020187800750136375,0.02871723473072052,0.09885459393262863
683,955018587,333.869727,0.786965,0.2568,99.0,3,VVDS,3.0,22.477638244628906,21.724529266357422,21.457067489624023,21.26191520690918,21.092578887939453,0.034821588546037674,0.023726962506771088,0.02866559848189354,0.04833526909351349,0.1343836486339569
4608,955040823,333.635326,0.583928,0.7058,99.0,3,VVDS,3.0,23.11188316345215,22.217073440551758,21.780736923217773,21.644861221313477,21.677486419677734,0.07687791436910629,0.04242347925901413,0.04259154200553894,0.07088935375213623,0.2774485945701599
4574,958097395,334.96561,0.6992,0.648,99.0,3,VVDS,3.0,22.743436813354492,21.82672691345215,21.39156723022461,21.178041458129883,21.203964233398438,0.04666149616241455,0.02716766484081745,0.031032809987664223,0.05217091739177704,0.20383574068546295
3909,956257832,334.272438,0.915457,0.8073,99.0,3,VVDS,3.0,23.07423973083496,22.67189598083496,22.151416778564453,21.97329330444336,21.7159423828125,0.07249529659748077,0.06586219370365143,0.0620584599673748,0.10279961675405502,0.2689424753189087
2142,958102161,334.819353,0.653719,0.6143,99.0,3,VVDS,3.0,23.566434860229492,22.507097244262695,21.96558952331543,21.642282485961914,22.4875545501709,0.114595927298069,0.056626368314027786,0.055748194456100464,0.08662816882133484,0.5787487626075745
239,956426036,334.296103,0.535935,0.5634,99.0,3,VVDS,3.0,22.765470504760742,21.83595085144043,21.630861282348633,21.579526901245117,21.88960838317871,0.047468479722738266,0.0287591852247715,0.03703919053077698,0.06898313760757446,0.33808445930480957
1971,958064356,334.972924,1.013356,0.2862,99.0,3,VVDS,3.0,22.832509994506836,22.21476173400879,21.922061920166016,22.139957427978516,22.8297119140625,0.05664810910820961,0.0422794334590435,0.051615893840789795,0.12188102304935455,0.7409277558326721
2705,1278947919,36.707304,-4.567428,0.5931,99.0,4,VVDS,4.0,23.485197067260742,22.830318450927734,22.40187644958496,22.50568389892578,22.912696838378906,0.10541187226772308,0.07811957597732544,0.0928196981549263,0.1936737447977066,0.7254223823547363
6070,1279101907,36.589685,-4.625612,0.7741,99.0,4,VVDS,4.0,23.759729385375977,22.812299728393555,21.975013732910156,21.820316314697266,21.829174041748047,0.11127127707004547,0.055636368691921234,0.04638877883553505,0.07674898952245712,0.20012813806533813
1044,955209248,334.472672,1.1327,0.2993,99.0,3,VVDS,3.0,22.34607696533203,21.318098068237305,20.925119400024414,20.67414665222168,20.694869995117188,0.056439172476530075,0.02668517827987671,0.02826041355729103,0.05396721512079239,0.13136808574199677
1559,958288918,334.978178,-0.344987,0.5286,99.0,4,VVDS,4.0,21.60890007019043,20.412023544311523,19.93817710876465,19.667770385742188,19.45602035522461,0.025140516459941864,0.010842337273061275,0.010693206451833248,0.01595141366124153,0.05004088953137398
6220,954481704,333.526862,-0.256534,0.5483,99.0,3,VVDS,3.0,23.2900333404541,22.24951934814453,21.754995346069336,21.56430435180664,19.762269973754883,0.14417584240436554,0.06880153715610504,0.06798958778381348,0.10358922183513641,0.06144337356090546
4310,955468256,334.408041,0.327064,0.3336,99.0,4,VVDS,4.0,22.114564895629883,21.478294372558594,21.425094604492188,21.167573928833008,20.733882904052734,0.04177987203001976,0.03178946673870087,0.044138289988040924,0.060517773032188416,0.13904066383838654
1860,955209259,334.23817,1.133395,0.3903,99.0,4,VVDS,4.0,23.225173950195312,22.281801223754883,22.0014705657959,21.61897850036621,22.122644424438477,0.07331868261098862,0.039804454892873764,0.047392092645168304,0.07158694416284561,0.3024462163448334
469,955473838,334.21838,0.270914,0.707,99.0,3,VVDS,3.0,22.971229553222656,22.13157844543457,21.745386123657227,21.604536056518555,21.46169662475586,0.06114950031042099,0.03929860144853592,0.04182837903499603,0.07362635433673859,0.22374212741851807
6319,958194292,334.757012,-0.213369,0.7531,99.0,3,VVDS,3.0,27.063812255859375,22.614133834838867,21.430503845214844,20.904752731323242,20.889907836914062,3.2940752506256104,0.06610605120658875,0.03361612185835838,0.038268864154815674,0.16884200274944305
2669,1278946289,36.697495,-4.549472,0.3183,99.0,4,VVDS,4.0,22.47831153869629,21.609970092773438,21.2965087890625,20.992109298706055,21.28367805480957,0.03437288478016853,0.020951833575963974,0.027132472023367882,0.03938233479857445,0.14668704569339752
96,1279107701,36.508477,-4.694121,0.7008,99.0,3,VVDS,3.0,23.367725372314453,22.082271575927734,21.438955307006836,20.9960880279541,20.825498580932617,0.1184326782822609,0.04942589998245239,0.051515210419893265,0.06389052420854568,0.15830469131469727
705,954038897,333.508721,0.292149,0.5232,99.0,3,VVDS,3.0,23.65264129638672,22.481101989746094,21.8342227935791,21.505558013916016,21.450952529907227,0.10879769176244736,0.04989463835954666,0.04345381259918213,0.06586139649152756,0.19781270623207092
503,956417097,333.952503,0.622959,0.8539,99.0,3,VVDS,3.0,24.304458618164062,22.602333068847656,21.40359115600586,20.85565948486328,20.62894630432129,0.2785191833972931,0.07623548060655594,0.04055439308285713,0.04252839833498001,0.127470925450325
4121,958136324,334.714509,0.338899,0.7249,99.0,4,VVDS,4.0,24.887887954711914,22.921663284301758,21.618196487426758,21.212360382080078,21.515256881713867,0.29308679699897766,0.06586195528507233,0.02977665327489376,0.039872974157333374,0.20025263726711273
2893,1278912874,36.856312,-4.177615,1.2097,99.0,4,VVDS,4.0,23.18929672241211,22.88609504699707,22.52657127380371,21.986797332763672,21.86853790283203,0.06376807391643524,0.057905036956071854,0.0741056576371193,0.09440413862466812,0.21476534008979797
2187,954051386,333.556448,0.168198,0.6763,99.0,3,VVDS,3.0,25.178647994995117,23.03427505493164,22.002498626708984,21.5343074798584,21.545391082763672,0.4210394620895386,0.08075080811977386,0.050684813410043716,0.05989997833967209,0.21914109587669373
263,956269173,334.082708,0.805461,0.2574,99.0,4,VVDS,4.0,22.677949905395508,21.846731185913086,21.563819885253906,21.357860565185547,21.372934341430664,0.03877141699194908,0.023212870582938194,0.027632683515548706,0.04901152104139328,0.14773628115653992
2615,958059342,334.707526,1.063612,0.2607,99.0,3,VVDS,3.0,21.343935012817383,20.500457763671875,20.12841033935547,19.889036178588867,19.842384338378906,0.01804821379482746,0.010707645677030087,0.012089112773537636,0.01941118948161602,0.05133592337369919
1807,958093884,335.262208,0.732292,0.2773,99.0,3,VVDS,3.0,22.73808479309082,22.137378692626953,21.907869338989258,21.941247940063477,21.784324645996094,0.040307290852069855,0.030468592420220375,0.03896193951368332,0.07510969787836075,0.2382493019104004
3480,1278921043,36.35521,-4.268248,0.5586,99.0,4,VVDS,4.0,23.802108764648438,22.02931785583496,21.186609268188477,20.99039077758789,99.0,0.1227308064699173,0.0300307460129261,0.02337060123682022,0.03632383048534393,99.0
6232,955876446,334.099619,-0.461182,0.8234,99.0,4,VVDS,4.0,23.303447723388672,22.590389251708984,21.586910247802734,21.236730575561523,21.09899139404297,0.10372557491064072,0.06420792639255524,0.03848245367407799,0.05723908543586731,0.17515058815479279
763,958062514,335.012947,1.031147,0.8072,99.0,4,VVDS,4.0,23.19178009033203,22.58448028564453,22.02537727355957,21.69916343688965,21.678062438964844,0.08179144561290741,0.06305497884750366,0.06447393447160721,0.08318537473678589,0.3040775656700134
2232,958141645,335.212214,0.287369,0.8108,99.0,3,VVDS,3.0,22.998069763183594,22.20506477355957,21.308778762817383,20.9417667388916,20.8758602142334,0.1051873043179512,0.06444951891899109,0.04566824808716774,0.06248553842306137,0.22177062928676605
6165,958202983,334.679959,-0.296181,0.6288,99.0,4,VVDS,4.0,23.139516830444336,21.60807228088379,20.84307098388672,20.406723022460938,20.40420150756836,0.08852233737707138,0.02889288030564785,0.019933877512812614,0.026574131101369858,0.09755610674619675
4550,954039364,333.761701,0.285098,0.3432,99.0,3,VVDS,3.0,20.701967239379883,19.952009201049805,19.729463577270508,19.444110870361328,19.596393585205078,0.01082918792963028,0.0075132655911147594,0.009461509995162487,0.014806317165493965,0.05408308655023575
132,1279109854,36.52257,-4.719615,0.8821,99.0,4,VVDS,4.0,25.20486831665039,22.851497650146484,21.688798904418945,20.974824905395508,20.738624572753906,0.476893812417984,0.07365269958972931,0.042672496289014816,0.041501790285110474,0.10533794015645981
2586,958061252,334.711313,1.044401,0.1859,99.0,4,VVDS,4.0,22.38953971862793,21.973770141601562,21.700096130371094,21.746519088745117,22.156734466552734,0.046181969344615936,0.04222729429602623,0.05415349081158638,0.09799377620220184,0.5164004564285278
4066,956257587,334.193406,0.91563,0.1088,99.0,3,VVDS,3.0,21.1971435546875,20.85183334350586,20.652090072631836,20.66617774963379,20.877517700195312,0.019174698740243912,0.018775148317217827,0.02349872700870037,0.050300244241952896,0.2011694312095642
4508,954029577,333.63215,0.372394,0.9803,99.0,3,VVDS,3.0,22.724815368652344,21.888473510742188,21.17118263244629,20.681180953979492,20.717247009277344,0.07517877966165543,0.04603949934244156,0.036549076437950134,0.04558158293366432,0.19740942120552063
6203,955783978,333.929023,-0.265117,0.4174,99.0,3,VVDS,3.0,22.912132263183594,21.89280891418457,21.54245376586914,21.16012954711914,21.506601333618164,0.05509022995829582,0.02770436927676201,0.03008992224931717,0.04690403491258621,0.20362630486488342
1650,960231847,335.411319,0.678294,0.6501,99.0,3,VVDS,3.0,22.916879653930664,21.731618881225586,20.978530883789062,20.738882064819336,20.545082092285156,0.08020911365747452,0.03415229544043541,0.02760680764913559,0.04235351085662842,0.12441789358854294
3277,1278946272,36.896434,-4.549086,0.5106,99.0,4,VVDS,4.0,24.338964462280273,22.255189895629883,21.55756187438965,21.245447158813477,21.28307342529297,0.17958983778953552,0.036471348255872726,0.03368370234966278,0.047244422137737274,0.14035865664482117
5505,1273490934,36.289501,-4.397248,0.8667,99.0,4,VVDS,4.0,24.17402458190918,23.224763870239258,22.46944236755371,22.253978729248047,22.14094352722168,0.14696525037288666,0.08432455360889435,0.06887980550527573,0.11123288422822952,0.23497848212718964
1726,955881516,334.268538,-0.513972,0.4387,99.0,4,VVDS,4.0,24.230770111083984,22.990997314453125,22.43916893005371,21.920366287231445,22.105039596557617,0.18268194794654846,0.07375401258468628,0.06675659865140915,0.0778496265411377,0.3360233008861542
3611,954479366,333.619484,-0.23207,0.4092,99.0,3,VVDS,3.0,23.671443939208984,22.153348922729492,21.560970306396484,21.13461685180664,21.442258834838867,0.14143922924995422,0.04650256037712097,0.039614237844944,0.05015914514660835,0.20905166864395142
4782,1278912536,36.751469,-4.176811,0.5141,99.0,4,VVDS,4.0,23.185649871826172,21.59902000427246,20.89558982849121,20.567852020263672,20.54827880859375,0.1299060732126236,0.03378307819366455,0.032883040606975555,0.045046813786029816,0.11578866839408875
5473,1279110163,36.766227,-4.721459,0.8891,99.0,4,VVDS,4.0,25.151905059814453,22.44700813293457,21.24962615966797,20.521484375,20.521343231201172,0.4730548858642578,0.051426611840724945,0.03006460890173912,0.03032759577035904,0.0755988210439682
2509,958079423,334.717473,0.871303,0.6572,99.0,3,VVDS,3.0,23.132396697998047,21.979881286621094,21.31608009338379,20.915525436401367,20.821287155151367,0.10736919939517975,0.05074340105056763,0.04125586152076721,0.04619701951742172,0.18917198479175568
233,958103756,334.623052,0.637462,0.5165,99.0,4,VVDS,4.0,21.797264099121094,20.834096908569336,20.397884368896484,20.051815032958984,19.722461700439453,0.032763272523880005,0.017967430874705315,0.018431060016155243,0.02652207389473915,0.06051123887300491
